,Unnamed: 0,schedule_date,schedule_season,schedule_week,team_home,team_away,team_favorite_id,spread_favorite,over_under_line,weather_detail,weather_temperature,weather_wind_mph,weather_humidity,score_home,score_away,stadium_neutral,schedule_playoff,total,oudiff,oudiff_abs,spread_dist,dates,dateofgame,dayofweek,total_upper2,total_lower2,ouopp_o2,ouopp_u2,tie_ou,tie_ou2,result_total_plus_minus_two
1313,1313,10/24/2004,2004,7,MIA,,LAR,-5.0,37.5,,77.0,7.0,71.0,31.0,14.0,False,False,45.0,7.5,7.5,-12.0,2004-10-24,10/24/2004,6,39.5,35.5,100,-150,0,0,-50
1314,1314,10/24/2004,2004,7,MIN,TEN,MIN,-6.0,53.0,DOME,72.0,0.0,,20.0,3.0,False,False,23.0,-30.0,30.0,11.0,2004-10-24,10/24/2004,6,55.0,51.0,-150,100,0,0,-50
1315,1315,10/24/2004,2004,7,NE,NYJ,NE,-6.0,43.5,,48.0,18.0,75.0,13.0,7.0,False,False,20.0,-23.5,23.5,0.0,2004-10-24,10/24/2004,6,45.5,41.5,-150,100,0,0,-50
1316,1316,10/24/2004,2004,7,NYG,DET,NYG,-7.0,40.0,,50.0,13.0,64.0,13.0,28.0,False,False,41.0,1.0,1.0,8.0,2004-10-24,10/24/2004,6,42.0,38.0,100,100,0,0,200
1317,1317,10/24/2004,2004,7,OAK,NO,OAK,-3.0,45.5,,59.0,8.0,86.0,26.0,31.0,False,False,57.0,11.5,11.5,2.0,2004-10-24,10/24/2004,6,47.5,43.5,100,-150,0,0,-50
1318,1318,10/24/2004,2004,7,TB,CHI,TB,-7.0,32.0,,72.0,8.0,70.0,19.0,7.0,False,False,26.0,-6.0,6.0,5.0,2004-10-24,10/24/2004,6,34.0,30.0,-150,100,0,0,-50
1319,1319,10/25/2004,2004,7,CIN,DEN,DEN,-7.0,42.5,,56.0,4.0,67.0,23.0,10.0,False,False,33.0,-9.5,9.5,-6.0,2004-10-25,10/25/2004,0,44.5,40.5,-150,100,0,0,-50
1320,1320,10/31/2004,2004,8,BUF,ARI,BUF,-4.5,33.5,,57.0,24.0,67.0,38.0,14.0,False,False,52.0,18.5,18.5,19.5,2004-10-31,10/31/2004,6,35.5,31.5,100,-150,0,0,-50
1321,1321,10/31/2004,2004,8,CHI,SF,CHI,-2.0,35.5,,50.0,14.0,71.0,23.0,13.0,False,False,36.0,0.5,0.5,8.0,2004-10-31,10/31/2004,6,37.5,33.5,100,100,0,0,200
1322,1322,10/31/2004,2004,8,DAL,DET,DAL,-3.0,40.0,,71.0,12.0,69.0,31.0,21.0,False,False,52.0,12.0,12.0,7.0,2004-10-31,10/31/2004,6,42.0,38.0,100,-150,0,0,-50
1323,1323,10/31/2004,2004,8,DEN,ATL,DEN,-7.0,39.5,,41.0,10.0,39.0,28.0,41.0,False,False,69.0,29.5,29.5,6.0,2004-10-31,10/31/2004,6,41.5,37.5,100,-150,0,0,-50
1324,1324,10/31/2004,2004,8,HOU,JAX,HOU,-2.0,42.0,DOME,72.0,0.0,,20.0,6.0,False,False,26.0,-16.0,16.0,12.0,2004-10-31,10/31/2004,6,44.0,40.0,-150,100,0,0,-50
1325,1325,10/31/2004,2004,8,KC,IND,IND,-1.0,56.5,,53.0,10.0,63.0,45.0,35.0,False,False,80.0,23.5,23.5,-9.0,2004-10-31,10/31/2004,6,58.5,54.5,100,-150,0,0,-50
1326,1326,10/31/2004,2004,8,MIN,NYG,MIN,-6.5,48.5,DOME,72.0,0.0,,13.0,34.0,False,False,47.0,-1.5,1.5,14.5,2004-10-31,10/31/2004,6,50.5,46.5,100,100,0,0,200
1327,1327,10/31/2004,2004,8,PHI,BAL,PHI,-7.5,37.0,,64.0,13.0,71.0,15.0,10.0,False,False,25.0,-12.0,12.0,-2.5,2004-10-31,10/31/2004,6,39.0,35.0,-150,100,0,0,-50
1328,1328,10/31/2004,2004,8,PIT,NE,NE,-3.0,42.0,,61.0,14.0,56.0,34.0,20.0,False,False,54.0,12.0,12.0,-11.0,2004-10-31,10/31/2004,6,44.0,40.0,100,-150,0,0,-50
1329,1329,10/31/2004,2004,8,SEA,CAR,SEA,-8.0,39.0,,45.0,9.0,74.0,23.0,17.0,False,False,40.0,1.0,1.0,-2.0,2004-10-31,10/31/2004,6,41.0,37.0,100,100,0,0,200
1330,1330,10/31/2004,2004,8,TEN,CIN,TEN,-3.0,39.5,,67.0,4.0,50.0,27.0,20.0,False,False,47.0,7.5,7.5,4.0,2004-10-31,10/31/2004,6,41.5,37.5,100,-150,0,0,-50
1331,1331,10/31/2004,2004,8,WAS,GB,GB,-1.0,40.5,,68.0,12.0,66.0,14.0,28.0,False,False,42.0,1.5,1.5,-13.0,2004-10-31,10/31/2004,6,42.5,38.5,100,100,0,0,200
1332,1332,11/1/2004,2004,8,NYJ,MIA,NYJ,-7.0,35.5,,59.0,17.0,49.0,41.0,14.0,False,False,55.0,19.5,19.5,20.0,2004-11-01,11/1/2004,0,37.5,33.5,100,-150,0,0,-50
1333,1333,11/7/2004,2004,9,BAL,CLE,BAL,-6.0,35.0,,54.0,5.0,53.0,27.0,13.0,False,False,40.0,5.0,5.0,8.0,2004-11-07,11/7/2004,6,37.0,33.0,100,-150,0,0,-50
1334,1334,11/7/2004,2004,9,BUF,NYJ,NYJ,-3.0,34.0,,51.0,18.0,74.0,22.0,17.0,False,False,39.0,5.0,5.0,-2.0,2004-11-07,11/7/2004,6,36.0,32.0,100,-150,0,0,-50
1335,1335,11/7/2004,2004,9,CAR,OAK,CAR,-6.0,41.0,,54.0,4.0,59.0,24.0,27.0,False,False,51.0,10.0,10.0,-3.0,2004-11-07,11/7/2004,6,43.0,39.0,100,-150,0,0,-50
1336,1336,11/7/2004,2004,9,CIN,DAL,PICK,0.0,44.0,,56.0,13.0,64.0,26.0,3.0,False,False,29.0,-15.0,15.0,-23.0,2004-11-07,11/7/2004,6,46.0,42.0,-150,100,0,0,-50
1337,1337,11/7/2004,2004,9,DEN,HOU,DEN,-7.0,44.0,,50.0,10.0,29.0,31.0,13.0,False,False,44.0,0.0,0.0,11.0,2004-11-07,11/7/2004,6,46.0,42.0,100,100,0,0,200
1338,1338,11/7/2004,2004,9,DET,WAS,DET,-3.5,37.0,DOME,72.0,0.0,,10.0,17.0,False,False,27.0,-10.0,10.0,3.5,2004-11-07,11/7/2004,6,39.0,35.0,-150,100,0,0,-50
1339,1339,11/7/2004,2004,9,MIA,ARI,MIA,-3.0,34.5,,74.0,8.0,70.0,23.0,24.0,False,False,47.0,12.5,12.5,-2.0,2004-11-07,11/7/2004,6,36.5,32.5,100,-150,0,0,-50
1340,1340,11/7/2004,2004,9,NYG,CHI,NYG,-9.0,34.5,,59.0,12.0,45.0,21.0,28.0,False,False,49.0,14.5,14.5,-2.0,2004-11-07,11/7/2004,6,36.5,32.5,100,-150,0,0,-50
1341,1341,11/7/2004,2004,9,PIT,PHI,PHI,-1.5,44.5,,56.0,12.0,55.0,27.0,3.0,False,False,30.0,-14.5,14.5,-22.5,2004-11-07,11/7/2004,6,46.5,42.5,-150,100,0,0,-50
1342,1342,11/7/2004,2004,9,SF,SEA,SEA,-7.0,40.5,,54.0,9.0,85.0,27.0,42.0,False,False,69.0,28.5,28.5,-8.0,2004-11-07,11/7/2004,6,42.5,38.5,100,-150,0,0,-50
1343,1343,11/7/2004,2004,9,TB,KC,KC,-3.0,45.5,,65.0,7.0,66.0,34.0,31.0,False,False,65.0,19.5,19.5,0.0,2004-11-07,11/7/2004,6,47.5,43.5,100,-150,0,0,-50
1344,1344,11/8/2004,2004,9,IND,MIN,IND,-7.0,58.0,DOME,72.0,0.0,,31.0,28.0,False,False,59.0,1.0,1.0,-4.0,2004-11-08,11/8/2004,0,60.0,56.0,100,100,0,0,200
1345,1345,11/14/2004,2004,10,ARI,NYG,ARI,-1.0,39.0,,62.0,12.0,46.0,17.0,14.0,False,False,31.0,-8.0,8.0,2.0,2004-11-14,11/14/2004,6,41.0,37.0,-150,100,0,0,-50
1346,1346,11/14/2004,2004,10,ATL,TB,ATL,-3.5,41.0,DOME,72.0,0.0,,24.0,14.0,False,False,38.0,-3.0,3.0,6.5,2004-11-14,11/14/2004,6,43.0,39.0,-150,100,0,0,-50
1347,1347,11/14/2004,2004,10,CLE,PIT,PIT,-3.5,41.0,,36.0,5.0,59.0,10.0,24.0,False,False,34.0,-7.0,7.0,-10.5,2004-11-14,11/14/2004,6,43.0,39.0,-150,100,0,0,-50
1348,1348,11/14/2004,2004,10,GB,MIN,GB,-4.5,50.0,,36.0,7.0,75.0,34.0,31.0,False,False,65.0,15.0,15.0,-1.5,2004-11-14,11/14/2004,6,52.0,48.0,100,-150,0,0,-50
1349,1349,11/14/2004,2004,10,IND,HOU,IND,-8.5,54.5,DOME,72.0,0.0,,49.0,14.0,False,False,63.0,8.5,8.5,26.5,2004-11-14,11/14/2004,6,56.5,52.5,100,-150,0,0,-50
1350,1350,11/14/2004,2004,10,JAX,DET,JAX,-3.5,34.5,,65.0,22.0,82.0,23.0,17.0,False,False,40.0,5.5,5.5,2.5,2004-11-14,11/14/2004,6,36.5,32.5,100,-150,0,0,-50
1351,1351,11/14/2004,2004,10,NE,BUF,NE,-7.0,38.0,,34.0,13.0,48.0,29.0,6.0,False,False,35.0,-3.0,3.0,16.0,2004-11-14,11/14/2004,6,40.0,36.0,-150,100,0,0,-50
1352,1352,11/14/2004,2004,10,NO,KC,KC,-3.5,56.5,DOME,72.0,0.0,,27.0,20.0,False,False,47.0,-9.5,9.5,-3.5,2004-11-14,11/14/2004,6,58.5,54.5,-150,100,0,0,-50
1353,1353,11/14/2004,2004,10,NYJ,BAL,BAL,-1.0,32.0,,38.0,14.0,48.0,17.0,20.0,False,False,37.0,5.0,5.0,-2.0,2004-11-14,11/14/2004,6,34.0,30.0,100,-150,0,0,-50
1354,1354,11/14/2004,2004,10,SF,CAR,SF,-1.5,41.5,,56.0,6.0,86.0,27.0,37.0,False,False,64.0,22.5,22.5,8.5,2004-11-14,11/14/2004,6,43.5,39.5,100,-150,0,0,-50
1355,1355,11/14/2004,2004,10,TEN,CHI,TEN,-5.5,34.0,,49.0,9.0,61.0,17.0,19.0,False,False,36.0,2.0,2.0,-3.5,2004-11-14,11/14/2004,6,36.0,32.0,100,-150,0,150,100
1356,1356,11/14/2004,2004,10,WAS,CIN,WAS,-4.0,36.5,,41.0,13.0,44.0,10.0,17.0,False,False,27.0,-9.5,9.5,3.0,2004-11-14,11/14/2004,6,38.5,34.5,-150,100,0,0,-50
1357,1357,11/15/2004,2004,10,DAL,PHI,PHI,-7.0,43.0,,56.0,8.0,88.0,21.0,49.0,False,False,70.0,27.0,27.0,-21.0,2004-11-15,11/15/2004,0,45.0,41.0,100,-150,0,0,-50
1358,1358,11/21/2004,2004,11,BAL,DAL,BAL,-7.5,36.0,,55.0,3.0,90.0,30.0,10.0,False,False,40.0,4.0,4.0,12.5,2004-11-21,11/21/2004,6,38.0,34.0,100,-150,0,0,-50
1359,1359,11/21/2004,2004,11,BUF,,BUF,-2.0,40.0,,50.0,11.0,86.0,37.0,17.0,False,False,54.0,14.0,14.0,18.0,2004-11-21,11/21/2004,6,42.0,38.0,100,-150,0,0,-50
1360,1360,11/21/2004,2004,11,CAR,ARI,CAR,-3.0,38.0,,61.0,4.0,78.0,35.0,10.0,False,False,45.0,7.0,7.0,22.0,2004-11-21,11/21/2004,6,40.0,36.0,100,-150,0,0,-50
1361,1361,11/21/2004,2004,11,CHI,IND,IND,-8.0,44.5,,42.0,8.0,64.0,10.0,41.0,False,False,51.0,6.5,6.5,-23.0,2004-11-21,11/21/2004,6,46.5,42.5,100,-150,0,0,-50
1362,1362,11/21/2004,2004,11,CIN,PIT,PIT,-4.0,40.5,,50.0,8.0,85.0,14.0,19.0,False,False,33.0,-7.5,7.5,-1.0,2004-11-21,11/21/2004,6,42.5,38.5,-150,100,0,0,-50
1363,1363,11/21/2004,2004,11,CLE,NYJ,NYJ,-1.5,38.0,,49.0,10.0,78.0,7.0,10.0,False,False,17.0,-21.0,21.0,-1.5,2004-11-21,11/21/2004,6,40.0,36.0,-150,100,0,0,-50
1364,1364,11/21/2004,2004,11,HOU,GB,GB,-3.0,51.0,DOME,72.0,0.0,,13.0,16.0,False,False,29.0,-22.0,22.0,0.0,2004-11-21,11/21/2004,6,53.0,49.0,-150,100,0,0,-50
1365,1365,11/21/2004,2004,11,JAX,TEN,JAX,-3.0,36.0,,71.0,5.0,78.0,15.0,18.0,False,False,33.0,-3.0,3.0,0.0,2004-11-21,11/21/2004,6,38.0,34.0,-150,100,0,0,-50
1366,1366,11/21/2004,2004,11,MIN,DET,MIN,-8.0,48.0,DOME,72.0,0.0,,22.0,19.0,False,False,41.0,-7.0,7.0,-5.0,2004-11-21,11/21/2004,6,50.0,46.0,-150,100,0,0,-50
1367,1367,11/21/2004,2004,11,NO,DEN,DEN,-6.0,48.5,DOME,72.0,0.0,,13.0,34.0,False,False,47.0,-1.5,1.5,-15.0,2004-11-21,11/21/2004,6,50.5,46.5,100,100,0,0,200
1368,1368,11/21/2004,2004,11,NYG,ATL,ATL,-3.0,40.0,,49.0,8.0,94.0,10.0,14.0,False,False,24.0,-16.0,16.0,-1.0,2004-11-21,11/21/2004,6,42.0,38.0,-150,100,0,0,-50
1369,1369,11/21/2004,2004,11,OAK,,LAC,-4.5,47.5,,55.0,23.0,27.0,17.0,23.0,False,False,40.0,-7.5,7.5,-1.5,2004-11-21,11/21/2004,6,49.5,45.5,-150,100,0,0,-50
1370,1370,11/21/2004,2004,11,PHI,WAS,PHI,-10.0,38.5,,51.0,7.0,89.0,28.0,6.0,False,False,34.0,-4.5,4.5,12.0,2004-11-21,11/21/2004,6,40.5,36.5,-150,100,0,0,-50
1371,1371,11/21/2004,2004,11,SEA,MIA,SEA,-9.5,37.0,,41.0,3.0,81.0,24.0,17.0,False,False,41.0,4.0,4.0,-2.5,2004-11-21,11/21/2004,6,39.0,35.0,100,-150,0,0,-50
1372,1372,11/21/2004,2004,11,TB,SF,TB,-8.0,42.0,,71.0,5.0,73.0,35.0,3.0,False,False,38.0,-4.0,4.0,24.0,2004-11-21,11/21/2004,6,44.0,40.0,-150,100,0,0,-50
1373,1373,11/22/2004,2004,11,KC,NE,NE,-3.0,52.0,,43.0,5.0,85.0,19.0,27.0,False,False,46.0,-6.0,6.0,-5.0,2004-11-22,11/22/2004,0,54.0,50.0,-150,100,0,0,-50
1374,1374,11/25/2004,2004,12,DAL,CHI,DAL,-3.5,36.0,,47.0,12.0,57.0,21.0,7.0,False,False,28.0,-8.0,8.0,10.5,2004-11-25,11/25/2004,3,38.0,34.0,-150,100,0,0,-50
1375,1375,11/25/2004,2004,12,DET,IND,IND,-8.5,54.0,DOME,72.0,0.0,,9.0,41.0,False,False,50.0,-4.0,4.0,-23.5,2004-11-25,11/25/2004,3,56.0,52.0,-150,100,0,0,-50
1376,1376,11/28/2004,2004,12,ARI,NYJ,NYJ,-3.0,36.5,,59.0,12.0,47.0,3.0,13.0,False,False,16.0,-20.5,20.5,-7.0,2004-11-28,11/28/2004,6,38.5,34.5,-150,100,0,0,-50
1377,1377,11/28/2004,2004,12,ATL,NO,ATL,-9.0,47.5,DOME,72.0,0.0,,24.0,21.0,False,False,45.0,-2.5,2.5,-6.0,2004-11-28,11/28/2004,6,49.5,45.5,-150,100,0,0,-50
1378,1378,11/28/2004,2004,12,CAR,TB,TB,-3.0,39.0,,48.0,7.0,75.0,21.0,14.0,False,False,35.0,-4.0,4.0,-4.0,2004-11-28,11/28/2004,6,41.0,37.0,-150,100,0,0,-50
1379,1379,11/28/2004,2004,12,CIN,CLE,CIN,-6.0,37.5,,40.0,14.0,77.0,58.0,48.0,False,False,106.0,68.5,68.5,4.0,2004-11-28,11/28/2004,6,39.5,35.5,100,-150,0,0,-50
1380,1380,11/28/2004,2004,12,DEN,OAK,DEN,-11.5,42.5,,24.0,15.0,88.0,24.0,25.0,False,False,49.0,6.5,6.5,-10.5,2004-11-28,11/28/2004,6,44.5,40.5,100,-150,0,0,-50
1381,1381,11/28/2004,2004,12,HOU,TEN,HOU,-2.0,43.0,DOME,72.0,0.0,,31.0,21.0,False,False,52.0,9.0,9.0,8.0,2004-11-28,11/28/2004,6,45.0,41.0,100,-150,0,0,-50
1382,1382,11/28/2004,2004,12,KC,,KC,-3.0,54.0,,34.0,11.0,78.0,31.0,34.0,False,False,65.0,11.0,11.0,0.0,2004-11-28,11/28/2004,6,56.0,52.0,100,-150,0,0,-50
1383,1383,11/28/2004,2004,12,MIN,JAX,MIN,-6.0,45.5,DOME,72.0,0.0,,27.0,16.0,False,False,43.0,-2.5,2.5,5.0,2004-11-28,11/28/2004,6,47.5,43.5,-150,100,0,0,-50
1384,1384,11/28/2004,2004,12,NE,BAL,NE,-7.0,34.5,,47.0,20.0,81.0,24.0,3.0,False,False,27.0,-7.5,7.5,14.0,2004-11-28,11/28/2004,6,36.5,32.5,-150,100,0,0,-50
1385,1385,11/28/2004,2004,12,NYG,PHI,PHI,-7.0,35.5,,55.0,21.0,81.0,6.0,27.0,False,False,33.0,-2.5,2.5,-14.0,2004-11-28,11/28/2004,6,37.5,33.5,-150,100,0,0,-50
1386,1386,11/28/2004,2004,12,PIT,WAS,PIT,-10.0,34.5,,43.0,14.0,74.0,16.0,7.0,False,False,23.0,-11.5,11.5,-1.0,2004-11-28,11/28/2004,6,36.5,32.5,-150,100,0,0,-50
1387,1387,11/28/2004,2004,12,SF,MIA,PICK,0.0,37.5,,54.0,18.0,48.0,17.0,24.0,False,False,41.0,3.5,3.5,-7.0,2004-11-28,11/28/2004,6,39.5,35.5,100,-150,0,0,-50
1388,1388,11/28/2004,2004,12,SEA,BUF,SEA,-4.0,38.0,,40.0,5.0,82.0,9.0,38.0,False,False,47.0,9.0,9.0,25.0,2004-11-28,11/28/2004,6,40.0,36.0,100,-150,0,0,-50
1389,1389,11/29/2004,2004,12,GB,,GB,-7.0,51.0,,31.0,6.0,80.0,45.0,17.0,False,False,62.0,11.0,11.0,21.0,2004-11-29,11/29/2004,0,53.0,49.0,100,-150,0,0,-50
1390,1390,12/5/2004,2004,13,BAL,CIN,BAL,-6.5,37.0,,43.0,6.0,58.0,26.0,27.0,False,False,53.0,16.0,16.0,-5.5,2004-12-05,12/5/2004,6,39.0,35.0,100,-150,0,0,-50
1391,1391,12/5/2004,2004,13,CHI,MIN,MIN,-7.0,40.5,,37.0,9.0,86.0,24.0,14.0,False,False,38.0,-2.5,2.5,-3.0,2004-12-05,12/5/2004,6,42.5,38.5,-150,100,0,0,-50
1392,1392,12/5/2004,2004,13,CLE,NE,NE,-11.0,41.0,,40.0,10.0,74.0,15.0,42.0,False,False,57.0,16.0,16.0,-16.0,2004-12-05,12/5/2004,6,43.0,39.0,100,-150,0,0,-50
1393,1393,12/5/2004,2004,13,DET,ARI,DET,-6.0,37.0,DOME,72.0,0.0,,26.0,12.0,False,False,38.0,1.0,1.0,8.0,2004-12-05,12/5/2004,6,39.0,35.0,100,100,0,0,200
1394,1394,12/5/2004,2004,13,IND,TEN,IND,-12.0,54.0,DOME,72.0,0.0,,51.0,24.0,False,False,75.0,21.0,21.0,15.0,2004-12-05,12/5/2004,6,56.0,52.0,100,-150,0,0,-50
1395,1395,12/5/2004,2004,13,JAX,PIT,PIT,-3.0,35.5,,53.0,4.0,86.0,16.0,17.0,False,False,33.0,-2.5,2.5,2.0,2004-12-05,12/5/2004,6,37.5,33.5,-150,100,0,0,-50
1396,1396,12/5/2004,2004,13,MIA,BUF,BUF,-5.0,34.0,,72.0,8.0,76.0,32.0,42.0,False,False,74.0,40.0,40.0,-5.0,2004-12-05,12/5/2004,6,36.0,32.0,100,-150,0,0,-50
1397,1397,12/5/2004,2004,13,NO,CAR,CAR,-2.0,46.5,DOME,72.0,0.0,,21.0,32.0,False,False,53.0,6.5,6.5,-9.0,2004-12-05,12/5/2004,6,48.5,44.5,100,-150,0,0,-50
1398,1398,12/5/2004,2004,13,NYJ,HOU,NYJ,-7.0,42.0,,47.0,14.0,49.0,29.0,7.0,False,False,36.0,-6.0,6.0,15.0,2004-12-05,12/5/2004,6,44.0,40.0,-150,100,0,0,-50
1399,1399,12/5/2004,2004,13,OAK,KC,KC,-1.0,52.0,,46.0,8.0,71.0,27.0,34.0,False,False,61.0,9.0,9.0,-6.0,2004-12-05,12/5/2004,6,54.0,50.0,100,-150,0,0,-50
1400,1400,12/5/2004,2004,13,PHI,GB,PHI,-5.5,48.5,,45.0,12.0,59.0,47.0,17.0,False,False,64.0,15.5,15.5,24.5,2004-12-05,12/5/2004,6,50.5,46.5,100,-150,0,0,-50
1401,1401,12/5/2004,2004,13,TB,ATL,TB,-2.0,39.5,,61.0,5.0,65.0,27.0,0.0,False,False,27.0,-12.5,12.5,25.0,2004-12-05,12/5/2004,6,41.5,37.5,-150,100,0,0,-50
1402,1402,12/5/2004,2004,13,WAS,NYG,WAS,-3.0,33.0,,45.0,8.0,60.0,31.0,7.0,False,False,38.0,5.0,5.0,21.0,2004-12-05,12/5/2004,6,35.0,31.0,100,-150,0,0,-50
1403,1403,12/6/2004,2004,13,SEA,DAL,SEA,-7.0,42.0,,40.0,10.0,86.0,39.0,43.0,False,False,82.0,40.0,40.0,-3.0,2004-12-06,12/6/2004,0,44.0,40.0,100,-150,0,0,-50
1404,1404,12/12/2004,2004,14,ARI,SF,ARI,-7.0,36.0,,62.0,6.0,48.0,28.0,31.0,False,False,59.0,23.0,23.0,-4.0,2004-12-12,12/12/2004,6,38.0,34.0,100,-150,0,0,-50
1405,1405,12/12/2004,2004,14,ATL,OAK,ATL,-7.5,46.0,DOME,72.0,0.0,,35.0,10.0,False,False,45.0,-1.0,1.0,17.5,2004-12-12,12/12/2004,6,48.0,44.0,100,100,0,0,200
1406,1406,12/12/2004,2004,14,BAL,NYG,BAL,-10.0,34.0,,42.0,12.0,60.0,37.0,14.0,False,False,51.0,17.0,17.0,13.0,2004-12-12,12/12/2004,6,36.0,32.0,100,-150,0,0,-50
1407,1407,12/12/2004,2004,14,BUF,CLE,BUF,-11.0,38.5,,32.0,14.0,87.0,37.0,7.0,False,False,44.0,5.5,5.5,19.0,2004-12-12,12/12/2004,6,40.5,36.5,100,-150,0,0,-50
1408,1408,12/12/2004,2004,14,CAR,,CAR,-7.0,44.5,,43.0,7.0,60.0,20.0,7.0,False,False,27.0,-17.5,17.5,6.0,2004-12-12,12/12/2004,6,46.5,42.5,-150,100,0,0,-50
1409,1409,12/12/2004,2004,14,DAL,NO,DAL,-7.0,49.0,,56.0,10.0,52.0,13.0,27.0,False,False,40.0,-9.0,9.0,7.0,2004-12-12,12/12/2004,6,51.0,47.0,-150,100,0,0,-50
1410,1410,12/12/2004,2004,14,DEN,MIA,DEN,-11.5,41.0,,45.0,14.0,39.0,20.0,17.0,False,False,37.0,-4.0,4.0,-8.5,2004-12-12,12/12/2004,6,43.0,39.0,-150,100,0,0,-50
1411,1411,12/12/2004,2004,14,GB,DET,GB,-9.0,41.0,,33.0,17.0,79.0,16.0,13.0,False,False,29.0,-12.0,12.0,-6.0,2004-12-12,12/12/2004,6,43.0,39.0,-150,100,0,0,-50
1412,1412,12/12/2004,2004,14,HOU,IND,IND,-10.0,57.0,DOME,72.0,0.0,,14.0,23.0,False,False,37.0,-20.0,20.0,1.0,2004-12-12,12/12/2004,6,59.0,55.0,-150,100,0,0,-50
1413,1413,12/12/2004,2004,14,JAX,CHI,JAX,-7.0,34.0,,49.0,9.0,62.0,22.0,3.0,False,False,25.0,-9.0,9.0,12.0,2004-12-12,12/12/2004,6,36.0,32.0,-150,100,0,0,-50
1414,1414,12/12/2004,2004,14,MIN,SEA,MIN,-6.5,54.0,DOME,72.0,0.0,,23.0,27.0,False,False,50.0,-4.0,4.0,-2.5,2004-12-12,12/12/2004,6,56.0,52.0,-150,100,0,0,-50
1415,1415,12/12/2004,2004,14,NE,CIN,NE,-10.5,47.0,,42.0,13.0,70.0,35.0,28.0,False,False,63.0,16.0,16.0,-3.5,2004-12-12,12/12/2004,6,49.0,45.0,100,-150,0,0,-50
1416,1416,12/12/2004,2004,14,PIT,NYJ,PIT,-4.5,35.0,,33.0,11.0,88.0,17.0,6.0,False,False,23.0,-12.0,12.0,6.5,2004-12-12,12/12/2004,6,37.0,33.0,-150,100,0,0,-50
1417,1417,12/12/2004,2004,14,WAS,PHI,PHI,-8.0,38.5,,44.0,12.0,55.0,14.0,17.0,False,False,31.0,-7.5,7.5,5.0,2004-12-12,12/12/2004,6,40.5,36.5,-150,100,0,0,-50
1418,1418,12/13/2004,2004,14,TEN,KC,KC,-2.5,53.0,,43.0,10.0,58.0,38.0,49.0,False,False,87.0,34.0,34.0,-8.5,2004-12-13,12/13/2004,0,55.0,51.0,100,-150,0,0,-50
1419,1419,12/18/2004,2004,15,ATL,CAR,ATL,-3.5,41.0,DOME,72.0,0.0,,34.0,31.0,False,False,65.0,24.0,24.0,-0.5,2004-12-18,12/18/2004,5,43.0,39.0,100,-150,0,0,-50
1420,1420,12/18/2004,2004,15,NYG,PIT,PIT,-10.0,36.5,,34.0,11.0,65.0,30.0,33.0,False,False,63.0,26.5,26.5,7.0,2004-12-18,12/18/2004,5,38.5,34.5,100,-150,0,0,-50
1421,1421,12/18/2004,2004,15,SF,WAS,WAS,-6.5,36.5,,51.0,3.0,86.0,16.0,26.0,False,False,42.0,5.5,5.5,-3.5,2004-12-18,12/18/2004,5,38.5,34.5,100,-150,0,0,-50
1422,1422,12/19/2004,2004,15,ARI,,LAR,-3.0,41.5,,61.0,8.0,28.0,31.0,7.0,False,False,38.0,-3.5,3.5,-21.0,2004-12-19,12/19/2004,6,43.5,39.5,-150,100,0,0,-50
1423,1423,12/19/2004,2004,15,CHI,HOU,CHI,-1.0,34.0,,14.0,20.0,56.0,5.0,24.0,False,False,29.0,-5.0,5.0,18.0,2004-12-19,12/19/2004,6,36.0,32.0,-150,100,0,0,-50
1424,1424,12/19/2004,2004,15,CIN,BUF,BUF,-3.0,41.0,,29.0,21.0,58.0,17.0,33.0,False,False,50.0,9.0,9.0,-13.0,2004-12-19,12/19/2004,6,43.0,39.0,100,-150,0,0,-50
1425,1425,12/19/2004,2004,15,CLE,,LAC,-8.0,35.0,,24.0,18.0,81.0,0.0,21.0,False,False,21.0,-14.0,14.0,-13.0,2004-12-19,12/19/2004,6,37.0,33.0,-150,100,0,0,-50
1426,1426,12/19/2004,2004,15,DET,MIN,MIN,-3.0,48.5,DOME,72.0,0.0,,27.0,28.0,False,False,55.0,6.5,6.5,2.0,2004-12-19,12/19/2004,6,50.5,46.5,100,-150,0,0,-50
1427,1427,12/19/2004,2004,15,GB,JAX,GB,-3.5,37.0,,7.0,19.0,48.0,25.0,28.0,False,False,53.0,16.0,16.0,-0.5,2004-12-19,12/19/2004,6,39.0,35.0,100,-150,0,0,-50
1428,1428,12/19/2004,2004,15,IND,BAL,IND,-7.5,48.5,DOME,72.0,0.0,,20.0,10.0,False,False,30.0,-18.5,18.5,2.5,2004-12-19,12/19/2004,6,50.5,46.5,-150,100,0,0,-50
1429,1429,12/19/2004,2004,15,KC,DEN,DEN,-3.0,52.5,,20.0,16.0,53.0,45.0,17.0,False,False,62.0,9.5,9.5,-25.0,2004-12-19,12/19/2004,6,54.5,50.5,100,-150,0,0,-50
1430,1430,12/19/2004,2004,15,NYJ,SEA,NYJ,-6.5,41.5,,40.0,8.0,82.0,37.0,14.0,False,False,51.0,9.5,9.5,16.5,2004-12-19,12/19/2004,6,43.5,39.5,100,-150,0,0,-50
1431,1431,12/19/2004,2004,15,OAK,TEN,OAK,-3.5,49.5,,48.0,7.0,81.0,40.0,35.0,False,False,75.0,25.5,25.5,1.5,2004-12-19,12/19/2004,6,51.5,47.5,100,-150,0,0,-50
